"time","n.risk","n.event","n.censor","surv","std.err","upper","lower","strata","BMI_cat"
0.0328515111695138,39692,5,39,0.999874030031241,5.63390312786936e-05,0.999984444689573,0.999763627564495,"BMI_cat=Normal","Normal"
0.0328542094455852,39648,0,3,0.999874030031241,5.63390312786936e-05,0.999984444689573,0.999763627564495,"BMI_cat=Normal","Normal"
0.0657030223390276,39645,7,30,0.999697485240971,8.73417161532882e-05,0.999868634721334,0.999526365056602,"BMI_cat=Normal","Normal"
0.0667614710276674,39608,0,1,0.999697485240971,8.73417161532882e-05,0.999868634721334,0.999526365056602,"BMI_cat=Normal","Normal"
0.0985545335085414,39607,1,19,0.999672244816672,9.09178536986925e-05,0.999850398003498,0.999494123373152,"BMI_cat=Normal","Normal"
0.131406044678055,39587,2,25,0.999621739739509,9.76848936508482e-05,0.999813144514102,0.999430371607551,"BMI_cat=Normal","Normal"
0.132514895685202,39560,0,1,0.999621739739509,9.76848936508482e-05,0.999813144514102,0.999430371607551,"BMI_cat=Normal","Normal"
0.164257555847569,39559,1,21,0.999596470603794,0.000100902760893056,0.99979417612583,0.99939880417728,"BMI_cat=Normal","Normal"
0.165391608013969,39537,0,1,0.999596470603794,0.000100902760893056,0.99979417612583,0.99939880417728,"BMI_cat=Normal","Normal"
0.197109067017083,39536,2,27,0.999545904210097,0.000107055800425808,0.999755656447302,0.999336195979647,"BMI_cat=Normal","Normal"
0.229960578186597,39507,0,22,0.999545904210097,0.000107055800425808,0.999755656447302,0.999336195979647,"BMI_cat=Normal","Normal"
0.26281208935611,39485,0,15,0.999545904210097,0.000107055800425808,0.999755656447302,0.999336195979647,"BMI_cat=Normal","Normal"
0.26402174500027,39470,0,1,0.999545904210097,0.000107055800425808,0.999755656447302,0.999336195979647,"BMI_cat=Normal","Normal"
0.295663600525624,39469,4,21,0.999444604870949,0.000118443763611071,0.999676648382222,0.999212615221284,"BMI_cat=Normal","Normal"
0.296898457329037,39444,0,1,0.999444604870949,0.000118443763611071,0.999676648382222,0.999212615221284,"BMI_cat=Normal","Normal"
0.328515111695138,39443,4,14,0.999343249030382,0.00012884212307248,0.999595640971065,0.99909092081716,"BMI_cat=Normal","Normal"
0.361366622864652,39425,0,19,0.999343249030382,0.00012884212307248,0.999595640971065,0.99909092081716,"BMI_cat=Normal","Normal"
0.362651881986572,39406,0,1,0.999343249030382,0.00012884212307248,0.999595640971065,0.99909092081716,"BMI_cat=Normal","Normal"
0.394218134034166,39405,1,29,0.999317888206907,0.000131317653150332,0.999575123619067,0.999060718992931,"BMI_cat=Normal","Normal"
0.427069645203679,39375,1,29,0.999292508704985,0.000133751041679997,0.999554504801967,0.99903058128055,"BMI_cat=Normal","Normal"
0.459921156373193,39345,0,31,0.999292508704985,0.000133751041679997,0.999554504801967,0.99903058128055,"BMI_cat=Normal","Normal"
0.492772667542707,39314,1,29,0.999267090469529,0.000136148299564836,0.999533776239831,0.999000475853701,"BMI_cat=Normal","Normal"
0.49415873130164,39284,0,1,0.999267090469529,0.000136148299564836,0.999533776239831,0.999000475853701,"BMI_cat=Normal","Normal"
0.525624178712221,39283,0,17,0.999267090469529,0.000136148299564836,0.999533776239831,0.999000475853701,"BMI_cat=Normal","Normal"
0.558475689881735,39266,3,25,0.999190744489001,0.000143116253925181,0.99947105950666,0.998910508089435,"BMI_cat=Normal","Normal"
0.559912155959174,39238,1,0,0.99916527961453,0.000145367772692916,0.999449997947083,0.998880642391116,"BMI_cat=Normal","Normal"
0.591327201051248,39237,1,25,0.999139814740059,0.000147585059022107,0.999428869126129,0.998850843954174,"BMI_cat=Normal","Normal"
0.592788868287941,39211,0,1,0.999139814740059,0.000147585059022107,0.999428869126129,0.998850843954174,"BMI_cat=Normal","Normal"
0.624178712220762,39210,0,37,0.999139814740059,0.000147585059022107,0.999428869126129,0.998850843954174,"BMI_cat=Normal","Normal"
0.657030223390276,39173,0,25,0.999139814740059,0.000147585059022107,0.999428869126129,0.998850843954174,"BMI_cat=Normal","Normal"
0.68988173455979,39148,2,24,0.999088770507161,0.000151942151148911,0.999386344592714,0.998791285026318,"BMI_cat=Normal","Normal"
0.722733245729304,39122,1,37,0.999063232733773,0.000154077260037281,0.999364981283402,0.998761575294187,"BMI_cat=Normal","Normal"
0.755584756898817,39084,1,20,0.999037670784312,0.000156187252954421,0.999343544400229,0.998731890788521,"BMI_cat=Normal","Normal"
0.788436268068331,39063,0,15,0.999037670784312,0.000156187252954421,0.999343544400229,0.998731890788521,"BMI_cat=Normal","Normal"
0.790049142260544,39048,0,1,0.999037670784312,0.000156187252954421,0.999343544400229,0.998731890788521,"BMI_cat=Normal","Normal"
0.821287779237845,39047,0,31,0.999037670784312,0.000156187252954421,0.999343544400229,0.998731890788521,"BMI_cat=Normal","Normal"
0.854139290407359,39016,2,21,0.998986459093171,0.000160338303225102,0.999300447214151,0.998672569629746,"BMI_cat=Normal","Normal"
0.886990801576872,38993,3,22,0.998909600185744,0.000166377937573492,0.999235392494235,0.9985839140991,"BMI_cat=Normal","Normal"
0.919842312746386,38968,1,11,0.998883966085965,0.000168345411130817,0.999213603171345,0.998554437746711,"BMI_cat=Normal","Normal"
0.921555991575613,38956,0,1,0.998883966085965,0.000168345411130817,0.999213603171345,0.998554437746711,"BMI_cat=Normal","Normal"
0.9526938239159,38955,1,17,0.998858324089659,0.000170291445504796,0.99919176378032,0.99852499567096,"BMI_cat=Normal","Normal"
0.985545335085414,38937,2,25,0.998807017706318,0.000174121874273581,0.999147941347283,0.9984662103934,"BMI_cat=Normal","Normal"
1,38910,1,0,0.998781348032257,0.000176008384031304,0.999125957163956,0.998436857759899,"BMI_cat=Normal","Normal"
1.01839684625493,38909,0,24,0.998781348032257,0.000176008384031304,0.999125957163956,0.998436857759899,"BMI_cat=Normal","Normal"
1.02018612856191,38885,0,1,0.998781348032257,0.000176008384031304,0.999125957163956,0.998436857759899,"BMI_cat=Normal","Normal"
1.05124835742444,38884,2,18,0.998729975676119,0.000179727017540184,0.999081848752206,0.998378226528479,"BMI_cat=Normal","Normal"
1.08409986859396,38864,0,22,0.998729975676119,0.000179727017540184,0.999081848752206,0.998378226528479,"BMI_cat=Normal","Normal"
1.11695137976347,38842,2,25,0.998678550416056,0.000183378059874453,0.999037554372695,0.998319675467422,"BMI_cat=Normal","Normal"
1.14980289093298,38815,2,23,0.998627092033966,0.000186962750011479,0.998993096256937,0.998261221905106,"BMI_cat=Normal","Normal"
1.1826544021025,38790,1,20,0.998601347587149,0.000188731786364976,0.998970806047655,0.998232025766826,"BMI_cat=Normal","Normal"
1.21550591327201,38769,3,24,0.998524074403864,0.000193947938045024,0.99890371648456,0.998144576609457,"BMI_cat=Normal","Normal"
1.24835742444152,38742,1,10,0.998498300719635,0.000195658038122162,0.998881280980394,0.998115467297027,"BMI_cat=Normal","Normal"
1.25032311486328,38731,0,1,0.998498300719635,0.000195658038122162,0.998881280980394,0.998115467297027,"BMI_cat=Normal","Normal"
1.28120893561104,38730,1,25,0.998472519715227,0.000197354366631898,0.998858811030626,0.998086377791293,"BMI_cat=Normal","Normal"
1.28319982719205,38704,0,1,0.998472519715227,0.000197354366631898,0.998858811030626,0.998086377791293,"BMI_cat=Normal","Normal"
1.31406044678055,38703,1,31,0.998446721391591,0.000199038575880388,0.99883629986874,0.998057294862653,"BMI_cat=Normal","Normal"
1.34691195795007,38671,1,18,0.998420902387133,0.000200711406510347,0.998813745583167,0.998028213700162,"BMI_cat=Normal","Normal"
1.37976346911958,38652,2,15,0.998369240330712,0.000204019230903751,0.998768538411416,0.99797010188555,"BMI_cat=Normal","Normal"
1.38182996417835,38635,0,1,0.998369240330712,0.000204019230903751,0.998768538411416,0.99797010188555,"BMI_cat=Normal","Normal"
1.41261498028909,38634,2,20,0.998317556878813,0.000207277283557471,0.99872321178106,0.997912066742837,"BMI_cat=Normal","Normal"
1.44546649145861,38612,1,18,0.998291701767529,0.000208889041123853,0.998700501040547,0.997883069828808,"BMI_cat=Normal","Normal"
1.47831800262812,38593,0,15,0.998291701767529,0.000208889041123853,0.998700501040547,0.997883069828808,"BMI_cat=Normal","Normal"
1.51116951379763,38578,1,23,0.99826582453953,0.000210491267236676,0.998677749364134,0.997854069621646,"BMI_cat=Normal","Normal"
1.51333681349342,38554,0,1,0.99826582453953,0.000210491267236676,0.998677749364134,0.997854069621646,"BMI_cat=Normal","Normal"
1.54402102496715,38553,2,31,0.998214037865365,0.000213663839109598,0.998632150922539,0.997796099866172,"BMI_cat=Normal","Normal"
1.57687253613666,38520,0,18,0.998214037865365,0.000213663839109598,0.998632150922539,0.997796099866172,"BMI_cat=Normal","Normal"
1.57700205338809,38502,0,1,0.998214037865365,0.000213663839109598,0.998632150922539,0.997796099866172,"BMI_cat=Normal","Normal"
1.60972404730618,38501,1,22,0.998188110901445,0.000215236773450611,0.998609291701328,0.997767107741875,"BMI_cat=Normal","Normal"
1.64257555847569,38478,0,26,0.998188110901445,0.000215236773450611,0.998609291701328,0.997767107741875,"BMI_cat=Normal","Normal"
1.6754270696452,38452,0,17,0.998188110901445,0.000215236773450611,0.998609291701328,0.997767107741875,"BMI_cat=Normal","Normal"
1.70827858081472,38435,1,23,0.998162140090703,0.000216803644122372,0.998586376596448,0.997738083816349,"BMI_cat=Normal","Normal"
1.74113009198423,38411,2,36,0.998110167367259,0.000219907823329791,0.998540456964672,0.997680063189612,"BMI_cat=Normal","Normal"
1.77398160315374,38373,0,30,0.998110167367259,0.000219907823329791,0.998540456964672,0.997680063189612,"BMI_cat=Normal","Normal"
1.80683311432326,38343,1,19,0.998084136275082,0.000221448988953443,0.998517430796648,0.997651029776415,"BMI_cat=Normal","Normal"
1.83968462549277,38323,0,28,0.998084136275082,0.000221448988953443,0.998517430796648,0.997651029776415,"BMI_cat=Normal","Normal"
1.87253613666229,38295,1,25,0.998058073234573,0.000222983328791084,0.998494359159957,0.997621977941622,"BMI_cat=Normal","Normal"
1.9053876478318,38269,1,9,0.998031993167855,0.000224509247107879,0.998471253861123,0.997592925719967,"BMI_cat=Normal","Normal"
1.93823915900131,38259,1,10,0.998005906966094,0.000226025653768514,0.998448123663819,0.997563886127927,"BMI_cat=Normal","Normal"
1.97109067017083,38248,3,7,0.997927627899976,0.000230517818985472,0.998378600079979,0.997476859426169,"BMI_cat=Normal","Normal"
1.97361078609616,38238,1,0,0.997901530101244,0.000231996572430707,0.998355384020131,0.997447882505059,"BMI_cat=Normal","Normal"
2,38237,2,0,0.997849334503781,0.000234926385164996,0.998308897283791,0.997389983279482,"BMI_cat=Normal","Normal"
2.00394218134034,38235,0,20,0.997849334503781,0.000234926385164996,0.998308897283791,0.997389983279482,"BMI_cat=Normal","Normal"
2.03679369250986,38215,0,27,0.997849334503781,0.000234926385164996,0.998308897283791,0.997389983279482,"BMI_cat=Normal","Normal"
2.06964520367937,38188,0,25,0.997849334503781,0.000234926385164996,0.998308897283791,0.997389983279482,"BMI_cat=Normal","Normal"
2.10249671484888,38163,2,29,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.10511763541123,38132,0,1,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.1353482260184,38131,0,24,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.13799434774,38107,0,1,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.16819973718791,38106,0,20,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.17087106006876,38086,0,2,0.9977970404318,0.000237831271677274,0.998262262690608,0.997332034981499,"BMI_cat=Normal","Normal"
2.20105124835742,38084,2,24,0.997744640629236,0.000240712950754108,0.998215476348985,0.997274026992073,"BMI_cat=Normal","Normal"
2.20374777239753,38058,1,0,0.997718424205865,0.000242142838831214,0.99819204501245,0.997245028122238,"BMI_cat=Normal","Normal"
2.23390275952694,38057,1,17,0.997692207782495,0.000243564407126048,0.998168597260131,0.997216045668187,"BMI_cat=Normal","Normal"
2.26675427069645,38039,2,19,0.997639751503004,0.00024638566524324,0.998121635095718,0.997158100559086,"BMI_cat=Normal","Normal"
2.29960578186597,38018,2,22,0.997587269007791,0.000249178047132886,0.998074589665497,0.99710018628964,"BMI_cat=Normal","Normal"
2.33245729303548,37994,2,29,0.997534756123177,0.000251942952163112,0.99802745953858,0.997042295944223,"BMI_cat=Normal","Normal"
2.36530880420499,37963,1,19,0.997508479623529,0.000253316286021335,0.998003856368712,0.997013348767296,"BMI_cat=Normal","Normal"
2.36813133404137,37943,0,1,0.997508479623529,0.000253316286021335,0.998003856368712,0.997013348767296,"BMI_cat=Normal","Normal"
2.39816031537451,37942,1,16,0.997482189273004,0.000254683722896286,0.997980227672224,0.996984399418034,"BMI_cat=Normal","Normal"
2.39835728952772,37925,0,1,0.997482189273004,0.000254683722896286,0.997980227672224,0.996984399418034,"BMI_cat=Normal","Normal"
2.40100804637013,37924,1,1,0.997455887137437,0.000256045144913943,0.997956575286139,0.996955450190668,"BMI_cat=Normal","Normal"
2.43101182654402,37922,1,22,0.997429584308284,0.000257399508749445,0.997932908267601,0.996926514208726,"BMI_cat=Normal","Normal"
2.46386333771353,37899,2,29,0.997376948112906,0.000260090396185664,0.997885508387556,0.996868647019846,"BMI_cat=Normal","Normal"
2.49671484888305,37868,1,29,0.997350609860342,0.000261427599465032,0.997861771967998,0.996839709599273,"BMI_cat=Normal","Normal"
2.49963818335643,37838,2,0,0.997297892982607,0.000264085952684011,0.997814226946352,0.996781826203629,"BMI_cat=Normal","Normal"
2.52956636005256,37836,0,15,0.997297892982607,0.000264085952684011,0.997814226946352,0.996781826203629,"BMI_cat=Normal","Normal"
2.56241787122208,37821,1,23,0.997271524089849,0.000265406292936742,0.997790426499575,0.996752891536101,"BMI_cat=Normal","Normal"
2.59526938239159,37797,0,27,0.997271524089849,0.000265406292936742,0.997790426499575,0.996752891536101,"BMI_cat=Normal","Normal"
2.6281208935611,37770,2,19,0.997218716489951,0.000268034579621589,0.997742731128744,0.996694977063727,"BMI_cat=Normal","Normal"
2.66097240473062,37749,1,13,0.997192299400319,0.000269340519140915,0.99771885390991,0.996666022784296,"BMI_cat=Normal","Normal"
2.6611909650924,37735,0,1,0.997192299400319,0.000269340519140915,0.99771885390991,0.996666022784296,"BMI_cat=Normal","Normal"
2.66402174500027,37734,1,0,0.997165872509468,0.000270641188087678,0.997694956449564,0.996637069145928,"BMI_cat=Normal","Normal"
2.69382391590013,37733,0,22,0.997165872509468,0.000270641188087678,0.997694956449564,0.996637069145928,"BMI_cat=Normal","Normal"
2.72667542706965,37711,2,21,0.997112987893705,0.000273227156107123,0.997647100239797,0.99657916149642,"BMI_cat=Normal","Normal"
2.75952693823916,37688,1,20,0.997086530851997,0.000274512534895033,0.997623142331099,0.996550208010826,"BMI_cat=Normal","Normal"
2.79237844940867,37667,1,19,0.997060059762426,0.000275793346669477,0.997599161310204,0.996521249544564,"BMI_cat=Normal","Normal"
2.82522996057819,37647,1,25,0.997033575313207,0.000277069589490607,0.997575157862445,0.996492286788589,"BMI_cat=Normal","Normal"
2.82840530664411,37621,0,2,0.997033575313207,0.000277069589490607,0.997575157862445,0.996492286788589,"BMI_cat=Normal","Normal"
2.8580814717477,37619,1,16,0.997007071855504,0.000278341868073632,0.997551127518768,0.996463312915443,"BMI_cat=Normal","Normal"
2.85831622176592,37602,0,1,0.997007071855504,0.000278341868073632,0.997551127518768,0.996463312915443,"BMI_cat=Normal","Normal"
2.89093298291721,37601,0,21,0.997007071855504,0.000278341868073632,0.997551127518768,0.996463312915443,"BMI_cat=Normal","Normal"
2.92378449408673,37580,0,9,0.997007071855504,0.000278341868073632,0.997551127518768,0.996463312915443,"BMI_cat=Normal","Normal"
2.95663600525624,37571,0,12,0.997007071855504,0.000278341868073632,0.997551127518768,0.996463312915443,"BMI_cat=Normal","Normal"
2.98948751642576,37559,1,8,0.996980526764531,0.000279612398058797,0.997527051974236,0.996434300985107,"BMI_cat=Normal","Normal"
3,37550,2,0,0.996927425271761,0.000282137565564778,0.997478858119687,0.996376297270582,"BMI_cat=Normal","Normal"
3.02233902759527,37548,1,20,0.996900874525376,0.000283391811719425,0.997454744704558,0.996347311901175,"BMI_cat=Normal","Normal"
3.02258726899384,37527,0,1,0.996900874525376,0.000283391811719425,0.997454744704558,0.996347311901175,"BMI_cat=Normal","Normal"
3.02566558061671,37526,0,1,0.996900874525376,0.000283391811719425,0.997454744704558,0.996347311901175,"BMI_cat=Normal","Normal"
3.05519053876478,37525,1,23,0.99687430821293,0.000284642059059232,0.997430607772703,0.996318318919553,"BMI_cat=Normal","Normal"
3.0880420499343,37501,3,25,0.996794560394881,0.000288365205966761,0.997358093380559,0.99623134581984,"BMI_cat=Normal","Normal"
3.09141900527424,37473,1,0,0.996767960054359,0.000289597388169914,0.997333886592744,0.996202354644987,"BMI_cat=Normal","Normal"
3.12089356110381,37472,0,16,0.996767960054359,0.000289597388169914,0.997333886592744,0.996202354644987,"BMI_cat=Normal","Normal"
3.15374507227332,37456,2,22,0.996714736647692,0.000292048435957552,0.997285423881023,0.99614437598478,"BMI_cat=Normal","Normal"
3.15717242993178,37432,0,1,0.996714736647692,0.000292048435957552,0.997285423881023,0.99614437598478,"BMI_cat=Normal","Normal"
3.18659658344284,37431,1,31,0.996688108592427,0.000293267869454123,0.997261164076321,0.996115382403003,"BMI_cat=Normal","Normal"
3.21944809461235,37399,0,15,0.996688108592427,0.000293267869454123,0.997261164076321,0.996115382403003,"BMI_cat=Normal","Normal"
3.25229960578187,37384,2,23,0.996634786951693,0.000295697788038681,0.99721256104407,0.99605734761533,"BMI_cat=Normal","Normal"
3.28515111695138,37359,0,18,0.996634786951693,0.000295697788038681,0.99721256104407,0.99605734761533,"BMI_cat=Normal","Normal"
3.28867927924685,37341,0,1,0.996634786951693,0.000295697788038681,0.99721256104407,0.99605734761533,"BMI_cat=Normal","Normal"
3.31800262812089,37340,1,20,0.996608096143258,0.000296908099210488,0.997188220255799,0.99602830952366,"BMI_cat=Normal","Normal"
3.3182751540041,37319,0,2,0.996608096143258,0.000296908099210488,0.997188220255799,0.99602830952366,"BMI_cat=Normal","Normal"
3.35085413929041,37317,0,17,0.996608096143258,0.000296908099210488,0.997188220255799,0.99602830952366,"BMI_cat=Normal","Normal"
3.38370565045992,37300,3,14,0.996527939996115,0.000300517661800456,0.997115071627853,0.995941154085311,"BMI_cat=Normal","Normal"
3.41655716162943,37283,1,18,0.996501211247356,0.000301712275816734,0.99709066171691,0.995912109243463,"BMI_cat=Normal","Normal"
3.42018612856191,37264,1,0,0.996474469587544,0.000302903389782457,0.997066231927626,0.995883058460506,"BMI_cat=Normal","Normal"
3.44940867279895,37263,1,24,0.996447727927731,0.000304089901770973,0.997041793025815,0.995854016790076,"BMI_cat=Normal","Normal"
3.48226018396846,37238,0,21,0.996447727927731,0.000304089901770973,0.997041793025815,0.995854016790076,"BMI_cat=Normal","Normal"
3.51511169513798,37217,2,17,0.996394179940095,0.000306455020711437,0.996992834711156,0.99579588463755,"BMI_cat=Normal","Normal"
3.54796320630749,37198,1,10,0.996367393710192,0.000307631929015379,0.996968332089612,0.995766817555854,"BMI_cat=Normal","Normal"
3.580814717477,37187,2,31,0.996313806844152,0.00030997378272552,0.996919288701883,0.995708692727606,"BMI_cat=Normal","Normal"
3.61366622864652,37154,5,15,0.996179727901529,0.000315763076153818,0.996796438668787,0.995563398688774,"BMI_cat=Normal","Normal"
3.61396303901437,37134,0,2,0.996179727901529,0.000315763076153818,0.996796438668787,0.995563398688774,"BMI_cat=Normal","Normal"
3.64651773981603,37132,0,15,0.996179727901529,0.000315763076153818,0.996796438668787,0.995563398688774,"BMI_cat=Normal","Normal"
3.67936925098555,37117,2,19,0.996126050086625,0.000318053648267857,0.996747202448814,0.995505284813816,"BMI_cat=Normal","Normal"
3.68319982719205,37096,0,1,0.996126050086625,0.000318053648267857,0.996747202448814,0.995505284813816,"BMI_cat=Normal","Normal"
3.71222076215506,37095,2,19,0.996072343330993,0.000320330530382019,0.996697910064452,0.995447169227771,"BMI_cat=Normal","Normal"
3.74507227332457,37074,1,15,0.996045476191128,0.000321464174381699,0.996673240558345,0.995418107227425,"BMI_cat=Normal","Normal"
3.77792378449409,37058,0,20,0.996045476191128,0.000321464174381699,0.996673240558345,0.995418107227425,"BMI_cat=Normal","Normal"
3.78182996417835,37038,0,1,0.996045476191128,0.000321464174381699,0.996673240558345,0.995418107227425,"BMI_cat=Normal","Normal"
3.8107752956636,37037,1,16,0.996018582936378,0.000322596088867332,0.996648541427863,0.995389022627085,"BMI_cat=Normal","Normal"
3.84362680683311,37020,0,26,0.996018582936378,0.000322596088867332,0.996648541427863,0.995389022627085,"BMI_cat=Normal","Normal"
3.87647831800263,36994,0,19,0.996018582936378,0.000322596088867332,0.996648541427863,0.995389022627085,"BMI_cat=Normal","Normal"
3.88046010116465,36975,0,1,0.996018582936378,0.000322596088867332,0.996648541427863,0.995389022627085,"BMI_cat=Normal","Normal"
3.90932982917214,36974,1,10,0.995991644585565,0.000323727886044124,0.996623796829055,0.995359893312292,"BMI_cat=Normal","Normal"
3.94218134034166,36963,2,7,0.995937753308094,0.00032598108844248,0.996574272404137,0.995301640761338,"BMI_cat=Normal","Normal"
3.94250513347022,36954,0,1,0.995937753308094,0.00032598108844248,0.996574272404137,0.995301640761338,"BMI_cat=Normal","Normal"
3.97503285151117,36953,1,11,0.995910801835864,0.000327102444710979,0.996549493938717,0.995272519073044,"BMI_cat=Normal","Normal"
4.00788436268068,36941,0,15,0.995910801835864,0.000327102444710979,0.996549493938717,0.995272519073044,"BMI_cat=Normal","Normal"
4.0407358738502,36926,0,11,0.995910801835864,0.000327102444710979,0.996549493938717,0.995272519073044,"BMI_cat=Normal","Normal"
4.07358738501971,36915,2,19,0.995856844864344,0.000329338343916638,0.996499869297593,0.995214235363835,"BMI_cat=Normal","Normal"
4.10643889618922,36894,0,7,0.995856844864344,0.000329338343916638,0.996499869297593,0.995214235363835,"BMI_cat=Normal","Normal"
4.11059708746602,36887,0,1,0.995856844864344,0.000329338343916638,0.996499869297593,0.995214235363835,"BMI_cat=Normal","Normal"
4.13929040735874,36886,2,15,0.995802848397128,0.000331562647273057,0.996450182034252,0.99515593529366,"BMI_cat=Normal","Normal"
4.13963039014374,36869,1,0,0.9957758391794,0.000332670210957504,0.996425318281576,0.995126783413622,"BMI_cat=Normal","Normal"
4.14347379979479,36868,0,1,0.9957758391794,0.000332670210957504,0.996425318281576,0.995126783413622,"BMI_cat=Normal","Normal"
4.17214191852825,36867,0,16,0.9957758391794,0.000332670210957504,0.996425318281576,0.995126783413622,"BMI_cat=Normal","Normal"
4.20499342969777,36851,1,10,0.995748817501856,0.000333775176318903,0.996400436873998,0.995097624271445,"BMI_cat=Normal","Normal"
4.20533880903491,36840,0,1,0.995748817501856,0.000333775176318903,0.996400436873998,0.995097624271445,"BMI_cat=Normal","Normal"
4.23784494086728,36839,0,11,0.995748817501856,0.000333775176318903,0.996400436873998,0.995097624271445,"BMI_cat=Normal","Normal"
4.27069645203679,36828,1,18,0.99572177968233,0.000334877869519057,0.996375534764182,0.995068453550901,"BMI_cat=Normal","Normal"
4.30354796320631,36809,0,14,0.99572177968233,0.000334877869519057,0.996375534764182,0.995068453550901,"BMI_cat=Normal","Normal"
4.33639947437582,36795,1,21,0.995694718348462,0.000335978912756707,0.996350605790176,0.995039262670761,"BMI_cat=Normal","Normal"
4.36925098554534,36773,0,14,0.995694718348462,0.000335978912756707,0.996350605790176,0.995039262670761,"BMI_cat=Normal","Normal"
4.40210249671485,36759,0,20,0.995694718348462,0.000335978912756707,0.996350605790176,0.995039262670761,"BMI_cat=Normal","Normal"
4.43495400788436,36739,1,13,0.995667616502512,0.000337079702239686,0.996325635669558,0.995010031921518,"BMI_cat=Normal","Normal"
4.46780551905388,36725,0,13,0.995667616502512,0.000337079702239686,0.996325635669558,0.995010031921518,"BMI_cat=Normal","Normal"
4.50065703022339,36712,1,14,0.995640495462621,0.000338178520477796,0.996300642380611,0.994980785956727,"BMI_cat=Normal","Normal"
4.5335085413929,36697,0,18,0.995640495462621,0.000338178520477796,0.996300642380611,0.994980785956727,"BMI_cat=Normal","Normal"
4.53388090349076,36679,1,0,0.995613350761417,0.000339275748481572,0.996275622197144,0.994951519568775,"BMI_cat=Normal","Normal"
4.56636005256242,36678,1,19,0.995586206060213,0.000340369498980613,0.996250595111228,0.994922260083273,"BMI_cat=Normal","Normal"
4.57095926412615,36658,0,1,0.995586206060213,0.000340369498980613,0.996250595111228,0.994922260083273,"BMI_cat=Normal","Normal"
4.59921156373193,36657,0,19,0.995586206060213,0.000340369498980613,0.996250595111228,0.994922260083273,"BMI_cat=Normal","Normal"
4.63206307490145,36638,2,15,0.995531858868441,0.000342551323571325,0.996200471692295,0.994863694792727,"BMI_cat=Normal","Normal"
4.66491458607096,36621,1,12,0.995504674142222,0.00034363801813058,0.996175390442412,0.994834409429533,"BMI_cat=Normal","Normal"
4.69776609724047,36608,0,14,0.995504674142222,0.00034363801813058,0.996175390442412,0.994834409429533,"BMI_cat=Normal","Normal"
4.73061760840999,36594,1,22,0.995477470101282,0.000344722883649051,0.996150286182342,0.994805108451131,"BMI_cat=Normal","Normal"
4.7634691195795,36571,2,16,0.995423029289158,0.000346885203882365,0.996100030107647,0.994746488595249,"BMI_cat=Normal","Normal"
4.79632063074901,36553,0,17,0.995423029289158,0.000346885203882365,0.996100030107647,0.994746488595249,"BMI_cat=Normal","Normal"
4.80100804637013,36536,0,1,0.995423029289158,0.000346885203882365,0.996100030107647,0.994746488595249,"BMI_cat=Normal","Normal"
4.82917214191853,36535,0,18,0.995423029289158,0.000346885203882365,0.996100030107647,0.994746488595249,"BMI_cat=Normal","Normal"
4.86202365308804,36517,1,20,0.995395770121393,0.000347964475729176,0.996074859429287,0.994717143793046,"BMI_cat=Normal","Normal"
4.86242299794661,36496,0,1,0.995395770121393,0.000347964475729176,0.996074859429287,0.994717143793046,"BMI_cat=Normal","Normal"
4.89487516425756,36495,0,19,0.995395770121393,0.000347964475729176,0.996074859429287,0.994717143793046,"BMI_cat=Normal","Normal"
4.92772667542707,36476,0,11,0.995395770121393,0.000347964475729176,0.996074859429287,0.994717143793046,"BMI_cat=Normal","Normal"
4.96057818659658,36465,1,7,0.995368472828917,0.000349043476466002,0.996049649959913,0.994687761540446,"BMI_cat=Normal","Normal"
4.9934296977661,36457,2,5,0.995313867761422,0.000351192531440963,0.995999202733497,0.99462900436003,"BMI_cat=Normal","Normal"
4.99826832034273,36450,0,1,0.995313867761422,0.000351192531440963,0.995999202733497,0.99462900436003,"BMI_cat=Normal","Normal"
5,36449,1,0,0.995286560733307,0.000352262581977332,0.995973965717489,0.994599630184832,"BMI_cat=Normal","Normal"
5.02628120893561,36448,1,20,0.995259253705192,0.000353329450355269,0.995948722379595,0.994570262331521,"BMI_cat=Normal","Normal"
5.05913272010512,36427,0,19,0.995259253705192,0.000353329450355269,0.995948722379595,0.994570262331521,"BMI_cat=Normal","Normal"
5.09198423127464,36408,1,18,0.995231917425976,0.000354395442029369,0.995923447949047,0.994540867074816,"BMI_cat=Normal","Normal"
5.12483574244415,36389,1,16,0.995204567624733,0.000355459345381671,0.995898155800842,0.994511462494561,"BMI_cat=Normal","Normal"
5.15768725361367,36372,0,15,0.995204567624733,0.000355459345381671,0.995898155800842,0.994511462494561,"BMI_cat=Normal","Normal"
5.16265188198657,36357,0,1,0.995204567624733,0.000355459345381671,0.995898155800842,0.994511462494561,"BMI_cat=Normal","Normal"
